r_mopac_Alpha_LUMO_Energy,r_mopac_Alpha_SOMO_Energy,r_mopac_Beta_LUMO_Energy,r_mopac_Beta_SOMO_Energy,r_mopac_Dipole,r_mopac_Dipole_X,r_mopac_Dipole_Y,r_mopac_Dipole_Z,r_mopac_Ionization_Energy,r_mopac_MOPAC_Heat_of_Formation,r_mopac_MOPAC_Total_Energy_EV,i_desc_Chirality_count,PBF,PMI1,PMI2,PMI3,NPR1,NPR2,RadiusOfGyration,InertialShapeFactor,Eccentricity,Asphericity,SpherocityIndex,FEBo
-2.693,-11.145,-2.715,-11.113,15.3053238435383,-1.61966473246118,8.126144315552,-12.8683877262393,11.1133762547443,-264.914568654669,-7566.6719,2,1.24247981742681,5177.93043579019,7578.43210730898,10685.3132698161,0.484583868066539,0.709238177294864,4.3565697683103,0.000136973291953,0.874744805534546,0.166498168499221,0.2811691994354,-8.5
-2.791,-11.191,-2.797,-11.16,15.1971808162196,-3.51442759284378,8.56592665261727,-12.0510582123527,11.1595326035251,-263.741922127461,-7566.5996,2,0.880143992376861,5252.94124066778,8059.97842859785,12468.8902993331,0.421283780237344,0.646407036641341,4.56885154851613,0.000123056209279,0.906928870699865,0.238867688946941,0.117871390656739,-7.8
-3.976,-9.474,-3.976,-9.91,36.7542490085387,-9.70293360691688,-30.2739796206264,18.4448924510643,9.4740331826804,-224.478623977979,-7565.5139,1,1.10334032790796,3284.72048106529,25009.1099573347,26958.0141144748,0.121845788310556,0.927705944923676,6.68842307156752,0.000282430712224,0.99254904355955,0.678841448158691,0.113508014716435,-9.2
-2.378,-9.499,-2.378,-9.878,20.4265889730525,7.11029176575658,19.1135202777782,1.16731772487462,9.49857144451647,-242.608502894349,-7566.4441,1,1.000438848586,4253.5934206418,8113.32010886626,10999.6086338999,0.386704069409575,0.737600798255826,4.34958061444003,0.000173406511933,0.922203861790914,0.251786018687768,0.17827497679876,-8.2
-2.593,-10.488,-2.583,-10.986,16.1195049056917,1.4172531846422,4.82272685483493,-15.3157153766611,10.4875958698594,-259.063193243841,-7566.6926,2,0.922528730210691,4345.94245106049,18921.0867774498,22491.7418521322,0.193223916566003,0.841245951596057,6.0867788350023,0.000193570430596,0.981154686105557,0.529599005726517,0.090625690078937,-10.2
-2.635,-10.913,-2.619,-11.259,10.1823085270255,-1.83277388695194,-2.63476807858495,-9.66324707284841,10.9126650487515,-259.377129328612,-7566.7104,2,1.29219707696559,2886.17032573629,23614.6140849649,24455.5861138699,0.118016812694561,0.965612272591248,6.42317255267479,0.000334565241691,0.993011597072973,0.689849782768565,0.152751005694205,-9.2
-3.05,-11.057,-3.053,-10.929,15.8071292675374,-2.6850993174169,8.76634193108523,-12.876599958201,10.928973183813,-262.771198057453,-7566.4629,0,1.19496225313818,5812.5875412314,6615.25135310752,10835.0113614077,0.536463446816009,0.610544016286852,4.3399208414355,0.000105038248793,0.843923557101167,0.16141388294589,0.229550064752043,-9
-3.817,-11.605,-3.878,-10.607,7.70668249954441,-0.047107139103869,-3.70835630662291,6.75565167614196,10.6066105481816,-204.208394563786,-7564.8198,2,1.07943432791832,5332.54980489122,7572.10334732575,11400.4406881969,0.467749445020324,0.664193916219861,4.4360761916873,0.000124554657813,0.883861107122142,0.191256043017708,0.200598383860773,-8.8
-2.665,-10.595,-2.66,-10.909,18.4669430442328,3.93693560182079,-10.5230746580863,14.655832395548,10.5950088413363,-254.729438986542,-7566.4116,1,1.49821412246292,5796.89320828947,6525.16275999885,9291.14235962745,0.623916089530449,0.702299298345967,4.18321190701205,0.000121150980898,0.781491339187475,0.087302386445286,0.428162798851647,-8.3
-3.91,-9.452,-3.91,-9.581,36.5694343091669,4.66472301355989,-23.1742279711989,27.9019541042942,9.45171078558371,-224.656923158822,-7565.6749,2,0.866282073350813,5527.6647417356,7481.4280408401,12186.3029538016,0.453596530686218,0.613921061145639,4.5165927980962,0.000111063367594,0.891207151760704,0.221454378472962,0.132080718522195,-8.9
-2.956,-10.919,-2.935,-10.868,10.4080764686778,-4.62247186085902,-2.33044557571558,9.02938719360505,10.8678728213577,-252.590992486017,-7566.349,0,0.949366649391248,5909.46818452497,6898.40808822271,11657.0713600164,0.506942781940441,0.591778833222566,4.45064024675851,0.00010014079351,0.861979707324068,0.18932208516811,0.151435955863918,-9.2
-2.19,-10.351,-2.192,-10.47,15.2867261761588,2.07533574568187,13.3580573601015,-7.13717607263486,10.3507658872126,-262.794518559007,-7566.686,2,1.22141524142161,4982.0397050646,7709.34010373959,10429.0604839287,0.477707432298623,0.739217124650854,4.32661643647391,0.000148376401717,0.878518986207274,0.16651271361685,0.280392114454519,-9.3
-3.828,-9.908,-3.828,-10.275,28.3576935197467,9.52323230801248,-25.6915076549524,7.30843776624226,9.90818198062757,-221.571704442438,-7565.2283,2,1.15786313504514,4329.68880615512,8864.75073704924,11448.8595701135,0.378176427061566,0.774291158238165,4.46683355445275,0.000178832981515,0.925733541584698,0.256637574713629,0.222007354216716,-9.6
-2.94,-11.179,-2.963,-11.366,14.4983560696076,0.17059078154488,8.24955266942652,-11.9213299702985,11.1791478307999,-263.255795343051,-7566.6224,1,1.00303696615572,4642.35424421173,7767.37701519415,10911.9317274824,0.425438351352552,0.711824194760263,4.34540343435638,0.000153332588879,0.904987408309322,0.216810433269617,0.175919780435361,-8.9
-4.03,-9.659,-4.03,-9.643,41.1122209596644,5.28038249932719,-33.8412818159957,22.7398310888059,9.64278026986281,-229.275956619502,-7565.6916,2,1.34731705551463,4607.17841908342,8733.3779604694,11115.0321068192,0.414499785048472,0.785726741635895,4.44978886177431,0.000170544022863,0.910049409754641,0.217530814173228,0.307450933403883,-9.1
-3.96,-9.605,-3.96,-9.949,33.8741821496876,12.0421764272853,29.679350314165,-11.0264395039115,9.60489598562857,-228.376250607485,-7565.6059,2,1.01303011340467,4208.30971907116,19350.013978705,21727.5476813341,0.193685443971501,0.89057514738897,6.05030901789531,0.000211623004684,0.981063682333396,0.528422949417555,0.108001147948042,-9
-3.87,-11.554,-3.932,-10.587,7.88933682636652,-0.10619513764221,-3.75671585266168,-6.93667385387006,10.5874483227456,-210.405353752372,-7564.8506,1,1.31021891337077,5882.93907252467,6880.8704023549,10134.6133554711,0.580479872904949,0.678947500117536,4.30579283693865,0.000115409575341,0.814274595669209,0.113131062287431,0.334162147120242,-8.7
-2.245,-10.517,-2.265,-10.896,13.5413342485296,1.52780337528779,-13.2430210673593,2.37822267383371,10.5172343670148,-273.862811632193,-7567.2847,1,1.08388005632534,5380.22408368044,6839.88936222132,10628.9725412741,0.50618477588385,0.643513692001824,4.3011517143072,0.00011960722862,0.862425053360242,0.168698562754262,0.210509484705035,-8.7
-2.842,-10.772,-2.828,-10.743,15.8555310431449,-12.53636226499,8.28642076255097,5.05694737633562,10.7427074954863,-246.173956721672,-7565.9116,3,0.97763867538075,3828.84995365753,20833.8253519777,23341.2744464738,0.1640377419167,0.892574456452828,6.23431629033133,0.000233118160089,0.986454063414445,0.586874939030975,0.087428830157437,-9.3
-2.788,-11.086,-2.685,-11.327,11.9209314897119,1.75362821402317,-6.25163460238987,9.99752271653277,11.0864555782044,-269.046914897801,-7566.9509,0,1.11991354918489,5115.87521137765,7472.30652955101,10611.2799770769,0.482116693031308,0.704185220415739,4.33400392039109,0.000137647067475,0.876107010758706,0.169469057407695,0.241357405635738,-9.4
-3.796,-10.792,-3.796,-10.966,29.5162850918362,11.616320142807,23.4365649870015,13.6747802019785,10.7924590241353,-231.848358314601,-7565.9867,2,1.03667817354638,6447.42016288141,12163.3015764009,17093.6381431093,0.377182441145829,0.711568916726141,5.37225746453847,0.000110364905458,0.92613897774107,0.267212583364638,0.129581518290666,-10.4
-2.588,-10.68,-2.579,-10.64,9.93206441341651,0.684004082606946,2.25696305958606,-9.64801325014096,10.6399128098426,-269.54140258141,-7567.213,3,0.934598535506274,2745.69922768417,21421.7114189235,23116.4245028923,0.118776985919281,0.926687923395903,6.18737862864185,0.000337505256968,0.992920957385799,0.685790573552889,0.078892346978997,-9.6
-3.687,-9.857,-3.687,-9.987,28.6314921418039,12.454492553823,17.554164503155,-18.8811881535331,9.85656639710973,-228.476327837852,-7565.6044,0,1.05837418530096,4380.35513456486,8462.39510271438,11578.4065086184,0.378321069596609,0.730877353150053,4.44665526427471,0.000166853446969,0.925674439692097,0.262191321812533,0.202125184489101,-8.6
-2.937,-11.094,-2.93,-11.152,9.6424716900972,3.86058561121636,3.04091836244307,-8.29614094297775,11.0940448373462,-271.610832930106,-7566.9116,3,1.19792154382562,4962.97689439475,7235.07667331425,10332.2253004657,0.480339592882384,0.700243796753848,4.27103990639012,0.000141093503285,0.87708259332265,0.171719618961512,0.291163964963322,-9
-4.054,-9.611,-4.054,-9.802,39.0530879963019,6.81430894469448,-30.5655960225096,23.333521282522,9.61100986456361,-223.594829652342,-7565.4354,1,0.948507702477151,4867.20528342051,11624.4586493325,15174.259708719,0.320754051719825,0.766064300497847,5.06344883331428,0.00015739305328,0.947162519478741,0.328097919503925,0.125201342617326,-9.5
-2.528,-9.938,-2.528,-10.075,24.2432221548071,-0.210349567382562,-23.1372269407758,7.23590374437574,9.93790717336885,-256.635028329591,-7566.5965,2,0.83851597073174,5549.11572698352,12163.5295845579,17015.9041538489,0.326113480471641,0.714832986515533,5.3026586099479,0.000128819260885,0.945330628856736,0.329637404861789,0.092033338492856,-7.9
-3.737,-9.519,-3.737,-9.823,30.7477977650571,19.190101829109,-12.2812735882635,20.6479388375571,9.51913182845825,-215.709616677544,-7565.3049,3,0.898764792633582,5444.28136247185,12736.190569824,17139.0898662568,0.31765288617749,0.743107753632754,5.34322971518942,0.000136493267735,0.948207068051652,0.335600480114086,0.10536213521277,-9.3
-2.798,-11.16,-2.787,-11.295,9.06805185153775,3.61476693353947,-1.99250055956755,-8.07421611789589,11.1595299356763,-275.966994738032,-7567.1824,1,1.25057905787408,5144.45853335607,7394.07474207973,10701.0407319009,0.480743757756189,0.690967815872081,4.33774908784689,0.000134313030495,0.876861128901526,0.173576484239435,0.278773287496464,-10.1
-2.859,-11.103,-2.798,-11.136,7.94529640859208,1.67617713194057,2.97838605593095,-7.17268302273158,11.1033625507116,-279.330442220496,-7567.2729,2,0.884436978020311,5683.97481212714,8144.40529576315,13016.3230748379,0.436680526401111,0.625707064040785,4.66207921888701,0.000110082659534,0.899616650502895,0.231885139948987,0.116312211792711,-8.8
-3.101,-11.344,-3.121,-11.344,18.7768723430285,6.13095828827914,12.22710487788,-12.8639104380858,11.3440513263129,-250.798486836633,-7566.6336,1,0.832084426897123,5592.53201675956,11708.0880306531,16420.6605472408,0.340578991976014,0.713009564808307,5.22519346647239,0.000127493157423,0.940215906175067,0.311059503773271,0.092322607636319,-8
-4.005,-9.541,-4.005,-9.869,37.783800684387,-12.442118264848,28.1080497394052,-21.971500337668,9.54089316907403,-223.426260123059,-7565.4667,2,0.966432848305568,3325.19034715405,21135.8999732205,23452.1828354754,0.14178596382611,0.901233805036215,6.22842538141487,0.000271032245059,0.98989733834469,0.633957535314389,0.087935201672693,-9.5
-3.976,-9.763,-3.976,-9.818,39.1714949942885,-16.8885597425763,30.5620298493492,-17.7523210143488,9.76336473481039,-219.836111132667,-7565.201,2,0.848264009415727,5891.08975165885,12577.6912741486,17776.2128159488,0.331402971637096,0.707557419815765,5.41719365108896,0.000120106372444,0.94348930592249,0.324261984803578,0.09450179260945,-9.1
-2.403,-10.269,-2.403,-10.314,20.7471648125321,-15.6234454727766,-2.6707676128598,13.3872999397057,10.2689094933974,-264.058099074784,-7566.7227,0,1.17384439077407,4982.63009297159,7507.3074012113,10982.1188173558,0.453703895927368,0.683593715025827,4.35939191949961,0.000137195357125,0.891152498072203,0.197634693617938,0.249356445937143,-8.6
-4.136,-9.414,-4.136,-9.741,43.8997139523832,3.0372689697329,-31.7315158244548,-30.1839491417035,9.41443572457949,-221.634684323246,-7565.399,0,0.93621175052354,4649.23364649892,7843.67392174878,11501.723441666,0.404220608335675,0.681956400841146,4.40765286706772,0.000146681464666,0.914661521983262,0.24504848518259,0.153494770638518,-8
-3.565,-11.776,-4.318,-10.684,6.73040362471863,-0.925898735985946,-2.1995688125017,-6.293086803898,10.6844054554143,-211.719031228568,-7564.9408,1,1.35976771159378,3673.96713193128,18822.9443334888,19740.6472964965,0.186111786343669,0.953512012588842,5.84313064661259,0.000259531993169,0.982528576166601,0.54761074807108,0.198361794297485,-9.2
-4.044,-9.508,-4.044,-9.869,39.3662972373264,-0.586121169864473,-33.2249171445668,-21.1060820828603,9.50800750403497,-222.381105631939,-7565.4315,1,0.920926801587376,4924.30423484038,8316.93093110799,12109.3582792775,0.40665278219303,0.686818470417265,4.53048201675682,0.000139475230949,0.913582790301278,0.241242077468526,0.130927006847659,-8.9
-2.806,-10.423,-2.805,-10.807,19.3050166859245,7.5831563542968,8.60841602176237,15.5265766525135,10.4228997303195,-243.556210320821,-7566.0112,1,0,0,0,0,0,0,0,0,0,0,0,-8.6
-4.023,-9.524,-4.023,-9.687,39.0410491120644,2.09552284027311,-33.7984512832468,-19.4287670903357,9.52361382469855,-223.493476444535,-7565.4643,3,1.38441077137785,5811.21873222412,7176.78589972697,10637.5997153367,0.546290412097932,0.674662150464252,4.37362767504828,0.000116096499126,0.837595836695642,0.133063453263017,0.352787939560084,-8.2
-4.134,-9.47,-4.134,-9.84,42.1815933235045,3.91889977105433,-35.2569026640411,22.8227924328352,9.46976774078729,-223.368922489521,-7565.4392,1,1.07381264904409,3824.00217557197,23122.9753752972,25225.357755652,0.151593575504996,0.916655993515741,6.49406050639813,0.000239711158998,0.988442910777153,0.61344816048147,0.105282471009229,-8.6
-2.823,-10.825,-2.869,-11.177,16.4601724650491,6.60215165440525,10.0095325147322,11.2764413689742,10.8249267726549,-266.991057519277,-7566.8268,1,0.998649167049351,5455.73244446771,7249.8494190167,11488.6176968526,0.474881538269165,0.631046276437839,4.42594461416451,0.000115666646571,0.880049728487607,0.19673973728959,0.174022758426394,-8.1
-4.022,-9.548,-4.022,-9.735,42.2030685468859,-10.7720934330781,34.6775381234542,-21.5064954731954,9.54768272591765,-219.837520913919,-7565.3749,2,1.22099707536137,5447.14671247525,7599.18749592096,10709.6642259189,0.508619747320591,0.709563561995701,4.38568049816667,0.000130263346932,0.860991261648768,0.148846015824593,0.248425308048914,-9.1
-3.477,-9.845,-3.477,-10.156,25.7602353821461,-12.6203969672437,-12.0628800849256,-18.9420756885158,9.84516327579919,-231.477972921362,-7565.6945,2,1.2619280217594,5423.92238172635,12941.1677829255,16283.0060741928,0.333103258514582,0.794765273927902,5.29651289747854,0.000146529617866,0.942890353735241,0.309201195585721,0.207130675022125,-9.1
-2.419,-10.067,-2.42,-10.146,22.5219910874078,-1.69216246025426,22.3785554658446,1.89127576294438,10.0665385483967,-259.449267810298,-7566.6715,3,0.883929924192772,5704.30545077232,10999.3089284959,15781.9404097373,0.361445126687515,0.696955421382117,5.12856057752462,0.000122180592782,0.932393382856102,0.28895617136339,0.104137753600154,-8.4
-4.005,-9.623,-4.005,-9.763,35.4349809560425,-12.9566667215946,30.6144246005922,-12.2686457767462,9.62320632135962,-222.468143722363,-7565.3836,2,1.08844673787232,5428.83795508254,10634.0583760766,14505.1048264738,0.374270852918909,0.73312523441182,4.97489439570557,0.000135042755094,0.927319431833148,0.266390371665633,0.172628016843356,-8.6
-3.987,-9.469,-3.987,-9.696,37.0118677034835,9.55874372049237,-32.7236190489112,14.4108821981117,9.46925565543383,-215.934811290354,-7565.3616,2,1.00064082639444,4286.51108074573,7920.90726279546,11214.1684475818,0.38224065393543,0.706330326659533,4.35115295006745,0.000164779773889,0.924062813059272,0.262671111594602,0.177456686029065,-8.9
-2.401,-10.456,-2.413,-10.765,8.75096551263673,6.50801966219172,-0.293669622968867,-5.84284482357941,10.4560499882804,-268.60699555825,-7566.9909,2,1.29403585498746,2938.7891602005,23447.9971650608,24340.6954805966,0.1207356282216,0.963324864063664,6.40350634531088,0.000327796521476,0.992684697211524,0.683537743637142,0.156306810268122,-9.4
-4.024,-9.481,-4.024,-9.913,40.4868347597058,-12.6270208629295,31.0617764833753,-22.6915881921849,9.48081470119283,-227.589443160075,-7565.5995,2,1.02620542952766,5199.72778306547,6914.66235383488,10653.2325818732,0.48808920138597,0.649067060227373,4.29347747429196,0.000124827123132,0.872793750831436,0.180022395581489,0.203927114928618,-9
-3.925,-9.135,-3.925,-9.316,35.0922491397577,3.76667209807253,-31.5340659929414,14.9291933119392,9.13515466413885,-171.368276094436,-7563.6262,1,0.975424872562842,5004.09869660812,7249.92427745254,11222.8098423984,0.445886437254178,0.645999030480161,4.3598354596276,0.000129093982682,0.895089540254368,0.215907320206046,0.156576645855283,-9.3
-2.639,-11.031,-2.677,-11.261,9.5189745141604,3.64083273402886,-0.156163021645862,8.7937947391743,11.0307924518261,-272.891443442961,-7566.9608,0,1.03096532941689,4559.3010730692,8023.2164900354,11404.9655816698,0.399764562235678,0.703484498272439,4.406996310713,0.000154296565855,0.916617856459559,0.244345287458697,0.1818914518626,-9.9
-3.814,-9.923,-3.814,-10.029,27.3365082615825,-19.1126164228863,-18.6769171075647,-5.75893607920296,9.92302666401118,-223.822067540343,-7565.384,2,1.15090756837214,4558.20323629139,7980.85776741172,11019.6692699149,0.413642471896673,0.724237504042023,4.3674333453319,0.000158886619683,0.910439402400407,0.225938475194963,0.215837189148337,-8.4
-2.667,-11.326,-2.857,-11.326,17.1068803578334,-10.2977645037159,-7.58427776561192,11.361343783958,11.3255412997002,-289.94030975728,-7567.8606,1,0.988306999912277,3297.09607915156,21939.6147654856,23913.2722913519,0.137877244025024,0.917466020466799,6.30829554948411,0.000278264872616,0.990449325094456,0.642843771537136,0.091130154186756,-8.3
-4.07,-9.739,-4.07,-9.576,42.6262046767935,-3.36149025502852,35.2073059758808,-23.7936822357102,9.57593545747047,-228.981694955408,-7565.6589,2,0.924828436853328,5697.55601531436,11781.4980263587,16598.3065995632,0.343261282778347,0.709801205062016,5.25270874974454,0.000124579943252,0.939239954295687,0.308357051975832,0.110976280203732,-9.1
